latitude,longitude,country
54.63619629,99.79018035,Russia
39.09636656,33.04375666,Turkey
41.0631684,25.33861882,Greece
9.580790592,12.56353041,Nigeria
-31.91109088,127.3030403,Australia
-5.309299885,-39.43821668,Brazil
50.58487251,99.14409507,Mongolia
-49.23702587,-70.00809212,Argentina
26.57776828,-99.97584036,Mexico
-26.05208352,116.1583343,Australia
-38.00417231,147.2898968,Australia
-28.35834977,23.5019438,South Africa
7.637576164,8.877254441,Nigeria
-13.31989366,132.7805111,Australia
56.43876567,-5.200411952,United Kingdom
3.542190335,-51.77406087,Brazil
58.32384827,46.59050078,Russia
45.42790277,21.55543464,Romania
48.63515942,133.3505249,Russia
14.02004576,-13.17596433,Senegal
-54.9257285,-65.97650084,Argentina
57.54235579,125.1801478,Russia
-26.74191036,151.7272188,Australia
-28.75588184,29.19423993,South Africa
-11.90323099,-56.21654065,Brazil
43.13677173,25.10380773,Bulgaria
-9.861874651,-43.30878218,Brazil
-33.74152986,-59.15751934,Argentina
-10.86123155,-52.45549492,Brazil
-9.001109308,-68.88328021,Brazil
44.35031914,25.04994495,Romania
-36.77118864,149.7553296,Australia
-29.07233185,28.37819263,Lesotho
-9.805450302,-41.44347962,Brazil
55.71532834,22.98891445,Lithuania
-34.98577642,140.0863096,Australia
8.252613587,123.1149449,Philippines
65.68106454,56.67674086,Russia
-6.04885656,-55.68589932,Brazil
55.36208951,39.89853397,Russia
-2.431192828,-60.17741023,Brazil
14.01029186,78.55209869,India
3.604712299,-73.67315383,Colombia
-38.27160011,-58.57740799,Argentina
31.66606876,34.80747197,Israel
38.56603469,40.5430028,Turkey
9.565569937,-0.966790827,Ghana
49.43082215,137.3871591,Russia
19.61444735,-103.3193137,Mexico
-49.73633072,-72.33469644,Argentina
-17.06357658,141.8798043,Australia
4.003542178,-75.14014424,Colombia
46.52835339,17.15776266,Hungary
-18.81354314,-53.15255007,Brazil
-34.04392526,-58.0211335,Uruguay
1.898254754,102.7919807,Malaysia
49.05281003,14.68983852,Czechia
-26.44330083,147.5460073,Australia
3.492068408,39.05947559,Kenya
38.72214081,34.94909057,Turkey
-7.101718358,-40.67259204,Brazil
46.4096564,40.28798438,Russia
-22.44143557,141.4354691,Australia
56.02448324,63.63892853,Russia
24.00791846,77.64863938,India
19.14072468,100.7173253,Thailand
26.82817816,78.63334179,India
-28.48698039,122.2336757,Australia
-25.34178875,-49.90781864,Brazil
50.67576774,16.7362623,Poland
-21.33096591,139.1203158,Australia
51.11030079,19.92571425,Poland
64.43619471,143.955498,Russia
-6.360580661,-38.29676294,Brazil
0.038981487,109.7649612,Indonesia
-2.859912743,-60.9701241,Brazil
-44.20060889,-65.63125373,Argentina
-8.731851921,-67.40458409,Brazil
-48.84291325,-69.66163239,Argentina
-6.767461452,-37.94745098,Brazil
-25.82907398,24.66529895,South Africa
42.48196939,19.37029678,Montenegro
64.69182353,19.43363627,Sweden
8.606532174,99.34735374,Thailand
5.948841059,-73.33487255,Colombia
16.77172006,-3.010437645,Mali
-19.05884322,-64.76020708,Bolivia
-7.444517379,-44.69951071,Brazil
-21.12292791,-53.59592917,Brazil
64.85360374,56.60414267,Russia
-36.28750568,144.5358337,Australia
47.09844194,106.3178222,Mongolia
-22.0305874,-57.20091682,Brazil
-18.48219175,-40.07888548,Brazil
3.627947745,35.02143301,Kenya
-47.64211791,-70.8007362,Argentina
-26.91256812,-60.13472293,Argentina
-37.36570658,149.7206416,Australia
-14.97220517,143.5880737,Australia
62.80145067,74.28357393,Russia
43.48753215,104.0714915,Mongolia
17.33699745,75.63352543,India
7.861034624,5.50506246,Nigeria
-23.11939042,21.6516113,Botswana
4.950470035,-74.99269356,Colombia
40.27220081,27.16207937,Turkey
63.55257657,26.28492473,Finland
49.14749373,14.15006453,Czechia
48.44806601,20.47934425,Hungary
8.606718159,11.23784857,Nigeria
-26.65063119,145.4743226,Australia
-18.92435987,22.27151349,Botswana
55.11784408,25.12233318,Lithuania
37.7301508,34.55353138,Turkey
12.90813595,-16.39567503,Senegal
-36.42477734,-69.64670383,Argentina
13.31625805,-14.62238699,Senegal
-52.27781791,-68.59754035,Argentina
-49.62054329,-69.4750506,Argentina
-27.96200266,-53.75244549,Brazil
-26.5906833,120.2260383,Australia
-24.88535434,114.5551195,Australia
64.42343928,16.80506508,Sweden
-17.67578764,-61.46326279,Bolivia
-31.08728215,150.821807,Australia
22.40071909,-105.5253029,Mexico
64.27845143,145.0639639,Russia
-3.742524683,120.1357876,Indonesia
-9.007400301,-68.85127185,Brazil
-20.25426255,-55.87130119,Brazil
-16.63230381,-45.99585466,Brazil
-34.56538821,118.7005812,Australia
-30.43668515,147.58603,Australia
31.0469229,35.70974077,Jordan
42.31602762,76.41728908,Kyrgyzstan
8.21072678,10.21975428,Nigeria
-14.90273324,-41.09023606,Brazil
54.98823129,82.87113115,Russia
53.31315104,108.9636151,Russia
39.56613627,42.89671835,Turkey
-17.81228988,124.0532567,Australia
24.41339026,-107.0933524,Mexico
-4.902211681,-39.84323783,Brazil
-19.69548322,22.01800125,Botswana
-23.56278093,-55.00933903,Brazil
27.66261548,-110.3205693,Mexico
-9.662972893,-65.4320957,Brazil
-47.32920361,-70.76037736,Argentina
-21.6331976,133.7376044,Australia
53.89579197,-7.44612952,Ireland
-28.15503652,150.5342675,Australia
-19.1891131,-45.59212499,Brazil
-18.12807626,135.698238,Australia
52.72154524,-7.432319828,Ireland
41.65567663,26.51417414,Turkey
18.95896163,-96.00107347,Mexico
-8.20965857,-42.62175726,Brazil
-4.588885651,137.4495109,Indonesia
66.35707111,24.18675834,Finland
22.82579581,80.69137953,India
61.39864953,-45.16013865,Greenland
22.24282583,-100.9072899,Mexico
-25.23962273,25.93459675,South Africa
47.11773378,24.15549741,Romania
-16.3774474,-50.29079966,Brazil
13.22078025,101.4094471,Thailand
36.95888214,32.46976068,Turkey
27.45373382,-109.4930336,Mexico
-21.77063275,25.96648259,Botswana
-23.98418513,-60.51923891,Argentina
31.53787568,-115.8234731,Mexico
-15.96969391,-71.20179742,Peru
62.41674149,114.713905,Russia
-11.29164138,-51.67463028,Brazil
56.67438708,23.34350251,Latvia
-20.62337213,-51.98077629,Brazil
25.15774556,-102.6482299,Mexico
-24.08822463,24.53699332,Botswana
-24.38064595,142.8564338,Australia
40.94759925,37.20826613,Turkey
-15.09372006,-49.11267146,Brazil
5.186291954,8.197661152,Nigeria
-27.35898771,144.3703069,Australia
-31.67687949,152.0186778,Australia
-18.1015108,135.6636376,Australia
0.852370915,-59.61557811,Brazil
16.08158619,104.306791,Thailand
39.50744269,34.15561753,Turkey
-31.02629262,119.1452546,Australia
14.46562789,-16.67164561,Senegal
3.29327499,38.37365811,Kenya
41.63526176,25.23358596,Bulgaria
-1.164547773,37.77488831,Kenya
54.49889996,-7.313309974,United Kingdom
0.161617066,34.3137592,Kenya
-12.73992362,131.464882,Australia
-20.22542643,-43.80193957,Brazil
-29.72627558,-53.5802363,Brazil
54.51752952,79.85342898,Russia
51.74664704,39.02014919,Russia
-18.79806657,-50.32340256,Brazil
5.382128954,7.909163767,Nigeria
5.289581988,-2.778418288,Ghana
-20.1168236,-55.92243247,Brazil
-0.054638521,34.99875887,Kenya
-26.5906833,120.2260383,Australia
-15.67743772,144.5895832,Australia
23.98414557,78.90545634,India
-28.01075501,118.694296,Australia
-13.49065157,-40.86098572,Brazil
-22.78205028,22.00797341,Botswana
-15.05712595,-46.31472781,Brazil
-26.24541752,143.5448395,Australia
47.45182258,7.054247259,Switzerland
41.49879674,-2.00860175,Spain
64.60339173,142.4930284,Russia
-4.653245558,-55.95593463,Brazil
61.30314519,128.6921523,Russia
53.5596978,119.5422501,Russia
-5.12126413,-44.49268169,Brazil
7.9397814,80.7309428,Sri Lanka
-41.35707673,-69.71159961,Argentina
-9.371125976,-47.99074799,Brazil
66.48628794,16.41641094,Sweden
12.83581048,-15.60250472,Senegal
-33.59725285,118.4403376,Australia
-30.32601979,-60.39409579,Argentina
-11.71315382,-49.02450411,Brazil
38.70024529,34.84237576,Turkey
26.71835689,-105.5752052,Mexico
50.58851321,18.03120118,Poland
-10.4219385,-48.91675198,Brazil
-12.73992362,131.464882,Australia
-13.47390202,-44.96503023,Brazil
-19.38203983,-53.58181996,Brazil
-16.96798122,-70.84335061,Peru
-9.285309825,-59.59951135,Brazil
-18.15138118,-40.56240315,Brazil
8.825223026,11.10200184,Nigeria
-30.003309,116.82189,Australia
-27.75204039,-55.87144749,Argentina
4.675887989,-72.5833907,Colombia
16.21886971,75.40164514,India
-23.42717907,-46.37118645,Brazil
-13.83507787,-54.15369408,Brazil
-34.22908619,140.6542478,Australia
44.92109228,8.534535895,Italy
51.0290165,4.240593429,Belgium
-27.27993167,-63.21783891,Argentina
-21.29779583,-47.28047456,Brazil
-24.73616859,119.6043098,Australia
-28.24191827,-60.78097744,Argentina
50.08166469,94.16083925,Mongolia
1.094883479,-52.37578354,Brazil
61.86306873,73.80674806,Russia
-32.21780065,116.2956008,Australia
62.09833627,27.70972953,Finland
0.484182242,36.32964337,Kenya
77.46791568,-69.2028225,Greenland
15.0103016,-90.47339909,Guatemala
41.13632251,43.09873533,Turkey
-21.813703,-50.56339598,Brazil
-5.549447359,122.6033128,Indonesia
47.64986349,24.20930092,Romania
-18.28178113,-51.96241772,Brazil
-22.08279962,-50.36603854,Brazil
-46.45002715,-70.1964799,Argentina
24.34996686,-105.0931437,Mexico
-11.6033058,-43.3748734,Brazil
54.35011467,54.74930961,Russia
-19.69548322,22.01800125,Botswana
64.31244852,18.62444218,Sweden
18.46498306,-69.59897268,Dominican Republic
-27.30636367,114.5985122,Australia
10.68383996,8.45541696,Nigeria
55.43422467,65.35508305,Russia
-18.26227885,-42.71788055,Brazil
-9.618870528,-68.23901275,Brazil
-8.347799312,-42.01504345,Brazil
18.87745167,-98.7304402,Mexico
26.84831603,-104.1493309,Mexico
47.69000148,32.23136794,Ukraine
13.16153448,-14.07081991,Senegal
16.77205925,-3.006939635,Mali
54.13826743,23.48231527,Poland
4.925960974,102.0339898,Malaysia
-28.42440893,134.1855385,Australia
53.15601622,22.06407992,Poland
-3.268476137,-45.66484413,Brazil
7.467838962,4.673994375,Nigeria
11.11574051,105.2218465,Cambodia
20.39388759,-104.69719,Mexico
9.105600619,11.49146841,Nigeria
-34.8304818,117.4089693,Australia
44.85188029,106.2884584,Mongolia
-11.0654557,-39.52986607,Brazil
-20.6287835,143.9271339,Australia
8.938713568,8.420507824,Nigeria
-38.37028397,-67.33937247,Argentina
-32.98181155,149.0018621,Australia
23.60995224,-101.9995712,Mexico
-13.55126471,-45.05127851,Brazil
-30.21034301,-67.22226315,Argentina
0.011384255,110.8657679,Indonesia
-31.4810162,137.080531,Australia
-25.77309773,-60.69494953,Argentina
-50.48434955,-71.45448885,Argentina
-48.77638892,-69.9736295,Argentina
-4.113954995,-45.149024,Brazil
12.82871239,-11.87739562,Senegal
-23.42591137,-55.52564018,Brazil
40.488303,37.700917,Turkey
51.17692522,23.04877716,Poland
42.66171045,23.61382548,Bulgaria
-18.73944143,-65.30535627,Bolivia
-24.11146805,143.3456599,Australia
49.76499939,106.9903062,Mongolia
-25.20120874,-62.26279813,Argentina
-33.21551954,-68.32131172,Argentina
50.40953456,4.319114104,Belgium
28.08024755,-107.597326,Mexico
25.50705633,-108.7169991,Mexico
-31.25235557,21.24575759,South Africa
47.41030387,2.083867575,France
-30.57071198,-51.63825369,Brazil
47.91906024,26.98705952,Romania
-13.25328953,-58.75083802,Brazil
46.9945374,12.5402803,Austria
-17.92188554,-39.82996261,Brazil
-31.81184842,116.8234095,Australia
31.8932785,35.42866057,Palestinian Territory
30.78049821,-110.8712409,Mexico
-11.46529312,-45.78121343,Brazil
20.43231315,-100.2166423,Mexico
18.20493096,-103.0827417,Mexico
-25.01912268,114.8587175,Australia
38.81253894,36.89849004,Turkey
10.38588971,9.827203378,Nigeria
-9.978802952,-55.25911072,Brazil
49.31247215,29.57194002,Ukraine
-26.2666212,-65.94744473,Argentina
14.99032342,102.0736173,Thailand
8.158961794,123.7432784,Philippines
-26.68019585,118.4518556,Australia
-29.55287823,-57.155716,Argentina
4.342571229,35.60256208,Kenya
43.92937613,22.9213178,Romania
8.872528612,11.41777784,Nigeria
-10.81892173,-42.73145317,Brazil
-32.69015937,118.9471424,Australia
63.86195288,28.07484255,Finland
-0.966840614,-48.88113374,Brazil
-30.10801984,149.0368269,Australia
1.511005701,35.46013504,Kenya
-32.36382456,117.8709183,Australia
-19.25228814,121.613948,Australia
62.93342169,152.4004793,Russia
63.89182351,122.74516,Russia
-21.17139855,-41.53626351,Brazil
44.32818445,9.735820304,Italy
6.747810693,4.941531543,Nigeria
13.91287161,104.8426311,Cambodia
-8.618645558,-40.06156258,Brazil
44.41996801,40.98711851,Russia
47.21638107,107.564531,Mongolia
-22.5821229,148.3602511,Australia
-33.52994679,118.7871325,Australia
-17.8110555,-63.1785372,Bolivia
-33.71776791,-65.95409456,Argentina
45.45433446,20.51593507,Serbia
-38.14101959,-66.24943454,Argentina
-24.10490634,21.23196001,Botswana
-25.59646129,119.2324953,Australia
30.16330768,-111.1281643,Mexico
-29.20069005,-61.74313882,Argentina
38.72030849,42.40157914,Turkey
58.75004869,68.94251134,Russia
-32.03711915,-52.99277129,Brazil
16.89636824,99.55837544,Thailand
-6.645006569,-79.96439737,Peru
-18.19075301,-45.29106665,Brazil
40.01553963,28.57055722,Turkey
-18.74734529,22.19476964,Botswana
-28.12088082,-52.28516152,Brazil
-7.722905503,-35.71714253,Brazil
-19.75785643,141.4490618,Australia
-17.65827994,-49.45254096,Brazil
-32.55468457,-71.26626693,Chile
23.82849692,-98.32779468,Mexico
-38.32826768,142.4017083,Australia
15.2948562,104.5226948,Thailand
53.3177986,18.9355404,Poland
-8.24508692,-42.47859251,Brazil
-22.51285353,-45.39230535,Brazil
51.1228269,100.5490739,Mongolia
39.15790772,29.81970611,Turkey
-31.85057168,26.76930667,South Africa
-1.013021005,-48.96515767,Brazil
56.73440141,104.0266195,Russia
9.951637581,12.63611772,Nigeria
-27.00225447,-68.06895264,Argentina
-29.09387569,-62.31939111,Argentina
52.89805523,111.9762332,Russia
-20.39219478,-46.23175886,Brazil
36.9713217,-121.909995,United States
10.95390125,4.771614994,Nigeria
49.59828115,13.8391376,Czechia
48.94092451,27.75554369,Ukraine
-36.3698979,-60.03428414,Argentina
57.25684912,81.33295199,Russia
10.06716626,6.186716014,Nigeria
5.876976202,8.188961823,Nigeria
20.76941444,77.59882874,India
-28.91293684,-58.64841454,Argentina
10.4404663,11.21703388,Nigeria
-24.48501818,-52.33749581,Brazil
40.56600368,32.59535491,Turkey
7.238525894,9.739585938,Nigeria
-14.49578592,-56.86258923,Brazil
20.32653887,100.3137931,Thailand
-48.43628455,-70.45511802,Argentina
58.44463041,25.92941065,Estonia
0.639484585,35.02161286,Kenya
9.266281998,-73.80883465,Colombia
-11.84176957,-43.43168536,Brazil
-23.08034924,-66.48148062,Argentina
-22.62769855,118.7009297,Australia
26.83259213,-102.1328468,Mexico
50.04071305,45.0336506,Russia
30.82382321,-110.041353,Mexico
51.19023299,115.1905462,Russia
-21.97558271,27.64755598,Botswana
-41.87043996,-66.94089287,Argentina
-29.03758729,-53.22674414,Brazil
-21.92707447,147.0470429,Australia
-31.8756164,149.2832002,Australia
-25.52925194,-53.23525079,Brazil
15.65513311,79.47726476,India
45.8428377,9.3620615,Italy
-16.9919216,144.3003138,Australia
27.18078796,-99.66171309,Mexico
-21.6331976,133.7376044,Australia
-9.156424177,-40.96878637,Brazil
-23.64230801,-51.47724924,Brazil
-1.119230535,35.34422915,Kenya
-30.37712032,-63.67012611,Argentina
-31.63263411,-53.44395758,Brazil
66.79206638,23.52971009,Sweden
-12.4881126,-39.69214601,Brazil
16.9475048,103.7180404,Thailand
-11.69010425,-76.9549942,Peru
16.2097295,98.8815405,Thailand
-27.01829794,-62.02259758,Argentina
-10.57439884,-67.67100649,Brazil
-4.964043036,-81.02829012,Peru
64.86610167,15.89606622,Sweden
2.553902953,98.5980146,Indonesia
19.42090928,-88.14696335,Mexico
-30.16250585,-66.5207318,Argentina
-34.39834322,-57.663621,Uruguay
50.05850633,32.81409495,Ukraine
63.07544457,113.5198431,Russia
55.98109148,40.71774837,Russia
-27.49439921,-53.68662117,Brazil
-38.09169236,-67.92649492,Argentina
-4.148135076,-47.54626405,Brazil
37.39683383,14.01559038,Italy
19.83707404,85.77533294,India
-23.23512551,22.38205458,Botswana
6.332859432,5.645276184,Nigeria
-12.53602322,141.8468187,Australia
20.25162589,84.77287784,India
65.08032295,45.70190306,Russia
-26.22892581,31.58289764,Eswatini
54.10543899,22.4299501,Poland
49.93983286,13.33186616,Czechia
55.9526033,36.4381369,Russia
6.723567408,6.359746343,Nigeria
45.87545684,25.761753,Romania
54.2661702,48.91464936,Russia
-15.13980066,-53.53034954,Brazil
-4.890296111,-38.39203639,Brazil
-1.045744072,-60.47547198,Brazil
63.98754184,54.52386878,Russia
19.79543017,100.2949258,Thailand
-16.7017784,-51.42994993,Brazil
13.73308871,78.85133136,India
4.0890379,-76.1613974,Colombia
18.02625558,-97.82793838,Mexico
8.725004177,4.162970021,Nigeria
7.782387475,-75.54170245,Colombia
45.51247031,105.7745232,Mongolia
6.955735656,6.726796666,Nigeria
-24.10138303,31.67566356,South Africa
12.47412515,4.807948295,Nigeria
6.553640331,80.36457831,Sri Lanka
-22.0117984,147.0806865,Australia
1.762831704,-60.52267374,Brazil
63.86240574,29.48072667,Finland
-28.12159549,-62.69934763,Argentina
0.450605366,40.28690019,Kenya
-28.7457736,122.0174611,Australia
-15.76764425,-58.65195922,Brazil
-18.21801984,143.0049924,Australia
53.5271104,19.0863131,Poland
-14.12482971,-47.15172689,Brazil
-12.01668077,-69.1355911,Peru
-30.96596176,-62.45405323,Argentina
-29.51331421,135.0382602,Australia
-23.61780701,-51.39539658,Brazil
60.14797821,151.0355084,Russia
-7.10333219,-40.38690946,Brazil
-7.521782978,-63.01875155,Brazil
53.63328834,19.800978,Poland
46.27125376,108.5290885,Mongolia
38.63815385,34.20634918,Turkey
59.79667352,64.78043814,Russia
-40.97016472,-67.82232701,Argentina
48.74662603,28.39027693,Ukraine
48.05336557,102.6459997,Mongolia
27.36056026,-112.7099832,Mexico
-22.7627577,27.33720198,Botswana
-37.33281874,-62.45516413,Argentina
53.1492817,21.67844815,Poland
15.45587792,-92.94850218,Mexico
44.03456812,24.13205897,Romania
45.44518502,16.40037895,Croatia
54.25757637,62.81501822,Russia
-32.40520537,134.5144669,Australia
-35.31544247,-64.26531168,Argentina
52.93713059,-0.647359011,United Kingdom
-12.73992362,131.464882,Australia
-33.4128538,146.0161196,Australia
15.98288109,-95.64560464,Mexico
5.518049087,118.2996431,Malaysia
6.613997124,8.040179447,Nigeria
-5.840879145,-42.51789324,Brazil
4.666669695,-60.29152088,Brazil
55.43422467,65.35508305,Russia
-0.412498659,102.640687,Indonesia
13.56848102,106.1679296,Cambodia
-19.60878292,-47.97220763,Brazil
-10.38599399,-55.04983049,Brazil
3.114267406,-60.32162988,Brazil
38.37223176,42.73005006,Turkey
-22.3891548,-44.49999506,Brazil
38.65612699,-1.653414899,Spain
-26.89336837,-51.98072637,Brazil
21.26283914,-98.37233336,Mexico
39.4053577,21.62098356,Greece
77.78719533,-70.62682826,Greenland
-25.83223589,143.3966257,Australia
-40.30507528,-70.3993392,Argentina
-39.86860648,-67.27617723,Argentina
60.41662328,12.0928629,Norway
21.13123974,-102.6372549,Mexico
1.886979177,39.82759221,Kenya
-11.99323131,-44.70650992,Brazil
62.65599964,43.46552647,Russia
-24.26276706,144.7726495,Australia
-33.4301185,148.6693098,Australia
-26.5658997,31.87679404,Eswatini
9.875298604,-0.872271548,Ghana
-0.486142389,37.9533107,Kenya
39.87019396,40.64429244,Turkey
-51.41066595,-72.2275451,Argentina
53.22564611,45.81262787,Russia
-15.58838054,-58.91584843,Brazil
-22.68038089,136.6118433,Australia
51.97908865,115.6876695,Russia
14.84703827,-16.47277818,Senegal
51.67954868,105.7165465,Russia
-16.36387707,142.1218823,Australia
-19.45172025,-52.57359124,Brazil
56.71075742,40.30421864,Russia
0.390390727,-50.97320761,Brazil
54.78431053,23.72946071,Lithuania
-17.7557821,122.9261025,Australia
61.59530811,27.55470175,Finland
40.74859979,9.53941889,Italy
22.23541589,89.57299437,Bangladesh
-10.18859056,-77.55477252,Peru
58.50551303,22.75635942,Estonia
-16.25162129,142.9770388,Australia
39.17060904,37.46574172,Turkey
48.23119401,22.44971519,Hungary
27.27359819,91.14832145,Bhutan
45.29160872,113.8309724,Mongolia
-0.562963694,39.90061125,Kenya
9.541160601,11.96353188,Nigeria
-26.5906833,120.2260383,Australia
7.012980837,8.437152806,Nigeria
-15.21153323,-40.58570894,Brazil
38.66233957,44.10043454,Turkey
36.91885693,30.0596355,Turkey
7.299022848,8.717086415,Nigeria
-20.49529092,146.2380998,Australia
58.37833961,84.50558266,Russia
-20.00673845,137.1499734,Australia
-13.78490201,-47.43291829,Brazil
48.1795873,111.6331171,Mongolia
38.04073607,28.83675362,Turkey
-26.57338399,-60.92399894,Argentina
-29.39354656,18.61929565,South Africa
-27.99150286,26.30702847,South Africa
62.78551949,148.167322,Russia
-12.09046255,-59.56525848,Brazil
50.75364194,27.85151555,Ukraine
-30.14509434,116.7471411,Australia
57.51035731,14.13237925,Sweden
-21.10011835,25.65545944,Botswana
-34.5653153,146.9453751,Australia
9.361416196,12.54927131,Nigeria
7.9397814,80.7309428,Sri Lanka
-28.07563219,134.1137882,Australia
-17.33864354,141.4922981,Australia
-38.07978605,147.0193665,Australia
-48.94116533,-68.74567753,Argentina
-18.13829785,-64.27884796,Bolivia
56.33150599,8.849881359,Denmark
-20.8077476,27.03569151,Botswana
25.31244626,-104.6582892,Mexico
-9.419271551,-61.97088681,Brazil
-19.78386255,23.64831919,Botswana
6.495300414,4.87047679,Nigeria
41.70449683,-5.127700229,Spain
-6.631845031,-79.14413714,Peru
39.08529318,28.98305532,Turkey
26.21912604,-103.0964073,Mexico
-10.26073597,-36.86407961,Brazil
60.02950939,65.19866934,Russia
-32.38749776,-52.55487961,Brazil
0.348871378,38.22934863,Kenya
-25.93957648,118.8116851,Australia
70.21053551,-26.25532687,Greenland
-29.04451208,19.59726182,South Africa
-29.16279679,-56.38597222,Brazil
-6.758002568,-51.31800533,Brazil
22.51510774,-98.75604569,Mexico
17.22023216,-100.7505824,Mexico
-26.05208352,116.1583343,Australia
-24.72127166,143.2043497,Australia
16.36690642,-14.28265554,Senegal
45.81705138,14.65918102,Slovenia
-13.83202749,-56.14817218,Brazil
6.375457594,100.9154204,Thailand
-17.6619627,-61.54771338,Bolivia
-24.83653753,31.89674026,South Africa
63.56448272,-20.13014028,Iceland
-4.724857647,-46.20815978,Brazil
-5.410613895,-80.03913167,Peru
-43.91558396,-71.41963632,Argentina
-4.382978387,39.34834828,Kenya
-28.49916565,-52.20037708,Brazil
6.659905718,79.97065045,Sri Lanka
-15.58550528,131.2762466,Australia
21.08707759,86.81266532,India
11.70586951,11.05214376,Nigeria
55.74160539,89.37983189,Russia
-12.73992362,131.464882,Australia
16.29155552,79.98425069,India
8.012558863,0.559179441,Ghana
66.99219865,56.89857319,Russia
66.81080082,24.385503,Finland
20.45806138,-87.39324949,Mexico
-8.331026689,111.6891166,Indonesia
15.49521957,-15.90740704,Senegal
66.48282042,57.20593977,Russia
-19.76993403,-43.00586415,Brazil
-9.146865275,-36.17138628,Brazil
-37.4515976,144.729626,Australia
-8.274710061,-36.57506966,Brazil
-7.3343252,-36.95552607,Brazil
49.76815948,18.85118245,Poland
-31.40410887,-62.56679472,Argentina
-12.65621948,-44.4184778,Brazil
-29.16764185,-65.4391325,Argentina
52.23498708,43.9633339,Russia
18.22267605,-91.03955476,Mexico
59.08620836,80.81933452,Russia
24.96134597,-104.6747297,Mexico
24.05581489,90.16270466,Bangladesh
-7.813476172,-48.51488561,Brazil
-22.09673471,145.1726739,Australia
42.85500953,-5.38458751,Spain
-23.11979476,27.07803619,Botswana
-2.201179349,37.68244539,Kenya
3.461913107,-51.71884233,Brazil
-29.66774473,-67.38080956,Argentina
-0.72955578,36.22573175,Kenya
-19.86987623,134.2045542,Australia
-24.86102812,142.9310106,Australia
56.23267381,23.93258826,Lithuania
-17.92069091,133.7129041,Australia
38.57979153,38.79652358,Turkey
26.97016676,90.06031067,Bhutan
-28.95490317,-65.39469743,Argentina
16.32409429,80.66409281,India
47.29035445,24.40415417,Romania
1.729108954,-50.87871295,Brazil
-33.50085957,149.3368243,Australia
5.000676341,8.512283732,Nigeria
40.65187208,42.35699726,Turkey
-10.93619392,-42.45153818,Brazil
-20.86210505,-55.89663968,Brazil
6.843282696,-76.12637664,Colombia
-31.61975514,-53.01601622,Brazil
40.17725108,37.91133432,Turkey
17.38011535,-101.1181987,Mexico
-22.54456514,-48.26297426,Brazil
-33.15082726,-62.89457509,Argentina
57.01996275,82.06841074,Russia
-8.202590506,-49.61875421,Brazil
8.905359023,7.479201212,Nigeria
-7.234857023,-37.42470846,Brazil
55.53875432,75.21344889,Russia
47.19739024,111.3927158,Mongolia
16.2896567,-0.044872621,Mali
8.252356969,-73.58084494,Colombia
53.27070128,17.35153744,Poland
-16.33057215,-50.35600373,Brazil
58.24919562,85.24229646,Russia
-18.26464513,122.3835987,Australia
50.5457611,28.65207239,Ukraine
-18.14620848,-46.46384591,Brazil
59.02696817,28.90572072,Russia
18.20293118,-93.12879041,Mexico
46.48019894,48.06876179,Russia
11.41459981,122.5770345,Philippines
0.940087222,-52.18272713,Brazil
-16.27630469,144.7136605,Australia
17.63456996,103.1199075,Thailand
0.88195892,30.14035522,Uganda
-27.64675751,115.7514854,Australia
-36.14845568,-59.9353501,Argentina
-16.683292,135.7271194,Australia
-4.334867093,-45.24156774,Brazil
-11.36782865,-38.33446274,Brazil
-0.891092796,34.4288086,Kenya
-25.35588003,131.8725793,Australia
-8.553213168,-40.81427413,Brazil
-10.3671019,-76.19465835,Peru
-27.97218363,147.6851915,Australia
-23.14079108,119.1972746,Australia
-1.649114077,103.5647528,Indonesia
49.67867999,19.67436474,Poland
54.05408622,47.12701553,Russia
40.16562343,39.00656197,Turkey
-13.54963986,-70.88674359,Peru
11.52977637,8.653117354,Nigeria
-20.21364787,-50.07176469,Brazil
55.64060525,52.70226495,Russia
-33.28531669,146.590469,Australia
38.77402179,35.72939401,Turkey
36.53549,3.83618,Algeria
36.55213,4.48846,Algeria
36.61954,4.08282,Algeria
43.48516,16.09528,Croatia
43.89607,16.12058,Croatia
43.71767,16.42878,Croatia
43.86199,16.16682,Croatia
43.53456,16.52915,Croatia
43.43272,16.7835,Croatia
43.16433,16.68012,Croatia
43.50891,16.43915,Croatia
43.54836,16.49321,Croatia
43.91459,16.20752,Croatia
43.5577691,16.52519157,Croatia
43.5011,16.6027,Croatia
43.53704,16.70654,Croatia
43.81341,15.95626,Croatia
43.61867,16.33948,Croatia
43.47517,16.02102,Croatia
43.18637,16.59198,Croatia
43.53047,16.47617,Croatia
43.26002,16.66696,Croatia
43.52105,16.26536,Croatia
43.71549,16.20367,Croatia
43.62691,16.7096,Croatia
43.34,16.56195,Croatia
43.05276,16.22906,Croatia
43.33136,16.83993,Croatia
43.57807,16.23509,Croatia
43.71378,16.72802,Croatia
43.65154,16.32445,Croatia
43.6597,16.18998,Croatia
43.50369,16.54456,Croatia
43.53142,16.51205,Croatia
43.49252,16.55261,Croatia
43.40754,16.88947,Croatia
43.48447,16.26201,Croatia
43.60371,16.31663,Croatia
43.80801,16.65129,Croatia
43.03681,16.17856,Croatia
43.57818,16.552,Croatia
43.51023,16.52345,Croatia
43.51733,16.49228,Croatia
43.61428,16.14628,Croatia
